id,hip,proper,ra,dec,dist,mag,spect,x,y,z,ci
107715,108058,,21.893343,-10.311619,377.3585,6.57,B9V,316.215707,-194.536071,-67.54781,-0.021
108935,109281,,22.13855,24.156776,70.2247,6.57,G2V,56.615946,-30.004133,28.738393,1.046
113280,113640,,23.015208,38.707844,320.5128,6.57,B3Vp,241.843897,-63.770954,200.432428,1.56
113778,114139,,23.116103,-30.048144,66.6667,6.57,F5IV/V,56.168873,-13.234748,-33.381851,0.727
114448,114810,,23.256523,-56.691881,92.6784,6.57,F0III,49.932527,-9.843493,-77.454078,0.989
114501,114863,,23.266078,24.770945,44.484,6.57,F5V,39.647789,-7.713071,18.638445,0.244
115097,115462,,23.389465,-55.553402,199.6008,6.57,K2III,111.462616,-17.969292,-164.601547,1.015
115765,116131,,23.531016,-41.752385,201.2072,6.57,K2III,148.97654,-18.383777,-133.986435,0.439
115775,116141,,23.532219,-25.74414,134.4086,6.57,K0III,120.160833,-14.789471,-58.380798,1.008
116116,116482,,23.602679,-26.876314,65.9196,6.57,A2m...,58.481448,-6.105189,-29.80001,0.566
117402,117770,,23.883589,17.899771,156.0062,6.57,K2,148.385882,-4.523638,47.948945,0.046
117659,118027,,23.940996,83.191116,90.6618,6.57,A3V,10.747381,-0.165863,90.022259,1.424
118923,,,13.81532,-35.704955,29.4118,6.57,G3 IV-V,-21.237013,-10.927526,-17.165168,1.032
119271,,,19.201579,49.854916,22.9885,6.57,G6 V,4.585018,-14.09286,17.571183,0.426
967,969,,0.200381,23.471749,154.7988,6.58,K0III,141.79488,7.445375,61.655874,0.557
2096,2101,,0.444294,56.641207,178.5714,6.58,B9V,97.529371,11.395711,149.15061,1.099
2747,2753,,0.586005,36.832233,259.7403,6.58,G8III-IV...,205.452816,31.769311,155.707486,0.624
5914,5927,,1.270015,-42.009716,178.5714,6.58,K2III,125.417443,43.307596,-119.510091,0.319
7543,7557,,1.622832,74.300955,277.0083,6.58,B9V,68.290472,30.895464,266.674783,1.058
12454,12485,,2.677785,-69.233004,128.3697,6.58,G2w...,34.781855,29.358686,-120.030054,1.453
13207,13241,,2.840564,31.972887,119.0476,6.58,A0,74.326817,68.367293,63.037835,0.958
13299,13333,,2.859985,-63.540674,242.1308,6.58,K2/K3IIICN.,79.030282,73.438776,-216.767814,1.397
13587,13621,,2.924507,73.371127,290.6977,6.58,G5,59.974606,57.649896,278.540283,0.695
13693,13727,,2.946792,-35.377791,156.7398,6.58,G8III/IV,91.616929,89.099418,-90.746884,1.547
15756,15795,,3.392445,58.722021,375.9398,6.58,K0II-III,123.133304,151.443566,321.300123,1.063
17181,17223,,3.689553,-19.58439,127.8772,6.58,A3IV/V,68.51153,99.103119,-42.863761,1.565
17646,17688,,3.788812,-50.754019,207.9002,6.58,K3III,71.958275,110.098558,-161.005613,0.691
19283,19331,,4.142739,-45.864799,53.135,6.58,F2V,17.290289,32.712475,-38.134967,0.714
21204,21257,,4.56058,16.323339,76.9231,6.58,F0,27.165494,68.642645,21.619886,0.594
21696,21749,,4.669729,40.78901,76.864,6.58,F2,19.860168,54.701615,50.213359,0.468
25610,25674,,5.483639,42.270516,144.0922,6.58,G5,14.369967,105.652124,96.920935,0.709
26033,26098,,5.565996,1.407647,342.4658,6.58,B2V,38.816236,340.155014,8.412879,1.147
27287,27355,,5.793649,54.494665,170.068,6.58,K0,5.333342,98.627787,138.445801,1.294
28417,28489,,6.014175,-42.870464,235.2941,6.58,B9IIIp SrEu+,-0.639963,172.444378,-160.080731,0.446
28538,28609,,6.038085,1.694053,202.0202,6.58,B8V,-2.013355,201.921893,5.972221,1.2
28913,28985,,6.116265,-6.202715,69.7837,6.58,A5,-2.111328,69.343041,-7.539882,0.01
29472,29545,,6.225904,18.680346,181.8182,6.58,B8Vnn,-10.180604,171.939088,58.234255,0.092
29930,30003,,6.315118,23.603282,271.0027,6.58,G5,-20.463517,247.486322,108.510043,1.14
30947,31020,,6.509225,-12.081046,172.7116,6.58,K0III,-22.44844,167.387899,-36.147689,0.999
31018,31092,,6.52486,-21.405547,82.713,6.58,A6V,-10.548175,76.281653,-30.187509,1.099
31861,31944,,6.675383,61.922525,102.145,6.58,A2,-8.456275,47.326536,90.123755,0.264
32836,32923,,6.859277,-6.966512,392.1569,6.58,B9,-86.830995,379.453918,-47.564432,0.562
32897,32984,,6.871681,-5.173713,8.71,6.58,K3V,-1.962415,8.449535,-0.785422,0.427
33447,33534,,6.969036,-10.315711,204.0816,6.58,K2,-50.39256,194.356194,-36.545302,0.466
33777,33864,,7.029781,-35.547919,229.8851,6.58,Ap Si,-49.816949,180.285122,-133.651433,1.034
33803,33891,,7.035203,-3.754834,588.2353,6.58,M1Ib comp SB,-157.138455,565.547818,-38.521947,0.974
35812,35910,,7.40262,-58.491949,50.8388,6.58,G5IV,-9.538543,24.798151,-43.34362,0.809
36088,36189,,7.452532,11.954995,342.4658,6.58,K0,-124.357041,311.104063,70.939498,0.925
36268,36371,,7.48648,12.760022,97.8474,6.58,A5,-36.20762,88.295607,21.611414,0.448
36286,36389,,7.488563,6.582112,112.7396,6.58,G5,-42.549192,103.59913,12.923002,0.305
37568,37675,,7.729976,-40.309325,408.1633,6.58,B3Vne,-136.197262,279.869881,-264.046683,1.527
40455,40570,,8.2828,59.189364,173.913,6.58,K0,-50.12356,73.638371,149.36754,1.343
41220,41336,,8.433628,-10.516583,104.712,6.58,A2,-61.245219,82.754794,-19.112045,0.623
41950,42069,,8.574719,-51.093132,353.3569,6.58,B5Vn,-138.519307,173.391104,-274.971035,0.407
42229,42348,,8.633789,-11.743735,124.8439,6.58,A0,-77.759491,94.30689,-25.410065,1.154
42688,42808,,8.721689,-38.882379,11.1408,6.58,K2V,-5.66967,6.562556,-6.993424,0.574
42981,43100,,8.777773,28.765059,85.5432,6.58,G8II...,-49.851175,56.017476,41.165093,0.539
44350,44478,,9.0625,-17.4966,212.766,6.58,K3III,-145.816272,141.120834,-63.967928,0.451
46141,46273,,9.434392,-1.23494,263.1579,6.58,K0,-205.947051,163.724541,-5.671605,0.692
47563,47698,,9.72517,-20.365839,133.3333,6.58,G8/K0III,-103.478895,70.119652,-46.401742,1.06
49405,49546,,10.116636,-71.478031,59.8802,6.58,F5V,-16.756231,9.003703,-56.778521,0.756
51758,51907,,10.60483,-10.583403,61.5385,6.58,F0V,-56.501,21.606769,-11.302532,0.94
54191,54349,,11.118989,-32.587026,54.7645,6.58,F2V,-44.921199,10.548749,-29.495055,0.296
55384,55549,,11.378264,40.175472,99.5025,6.58,F5,-75.022097,12.320416,64.192045,1.157
58156,58331,,11.962584,-8.548713,57.1429,6.58,G0,-56.505322,0.553516,-8.494305,1.256
58345,58520,,12.001437,-78.192934,114.6789,6.58,B/Ape,-23.465223,-0.008677,-112.252543,0.645
60106,60291,,12.362953,-49.948962,250.6266,6.58,K3III,-160.543133,-15.300926,-191.847534,0.325
61789,61982,,12.701805,-54.760859,194.1748,6.58,K1/K2III,-110.15128,-20.469092,-158.592448,0.043
63288,63491,,13.009317,-33.051326,56.243,6.58,A9V,-45.505685,-12.312202,-30.674376,0.408
66613,66825,,13.695991,-33.597378,421.9409,6.58,M3e,-317.376269,-150.971922,-233.482584,1.447
66994,67206,,13.771667,-62.451596,100000,6.58,B2Ia,-41363.47081,-20690.71078,-88662.04229,0.386
69819,70042,,14.332606,-73.968443,346.0208,6.58,B3III/IV,-78.288201,-54.795687,-332.56401,0.94
72596,72823,,14.885173,-38.257001,233.6449,6.58,A0V,-133.571967,-125.773196,-144.670563,0.424
74309,74537,,15.230804,-1.351387,17.671,6.58,K0V,-11.71425,-13.222898,-0.416737,0.555
74511,74740,,15.274589,-44.503701,288.1844,6.58,K2/K3III,-134.521017,-155.398102,-202.004392,0.815
77370,77606,,15.843017,-26.289624,183.1502,6.58,K3III,-87.8767,-138.713427,-81.118842,1.13
78197,78434,,16.013021,-72.462898,284.9003,6.58,K3III,-42.670016,-74.491576,-271.658712,0.713
79645,79887,,16.306537,-73.043404,235.2941,6.58,B9V,-29.436912,-61.988438,-225.064946,0.526
81689,81939,,16.738166,-27.456244,95.9693,6.58,A2V,-27.623304,-80.554825,-44.248561,0.643
81825,82076,,16.764907,-83.239876,259.0674,6.58,K4III,-9.689546,-28.91524,-257.266128,1.08
82617,82870,,16.936004,15.383669,163.9344,6.58,K0,-43.461215,-151.968222,43.488731,0.809
82975,83230,,17.00899,-45.451756,469.4836,6.58,K4III,-84.492408,-318.324741,-334.582186,0.558
83779,84036,,17.179375,12.466978,98.7167,6.58,A1m,-20.549197,-94.173148,21.310665,0.268
84203,84461,,17.266881,-87.566275,194.5525,6.58,G5III,-1.576814,-8.109551,-194.37698,1.246
86096,86362,,17.6471,32.739361,133.6898,6.58,G5III:,-10.374528,-111.972064,72.301817,1.021
86552,86819,,17.739993,-22.194905,71.5308,6.58,F0V,-4.504825,-66.077352,-27.021391,0.875
87027,87297,,17.837501,25.290999,147.4926,6.58,A2...,-5.671505,-133.234445,63.011038,1.444
89182,89460,,18.25741,-48.851579,90.9918,6.58,G8III/IV,4.03182,-59.737779,-68.517515,1.363
90583,90865,,18.536495,52.115537,240.3846,6.58,B9.5V,20.66473,-146.159524,189.723534,0.351
91745,92032,,18.75867,19.969896,245.098,6.58,K0,45.453875,-225.831887,83.707429,0.603
92312,92602,,18.868992,-21.921527,85.7633,6.58,A3V,17.944829,-77.512184,-32.018558,0.609
92509,92799,,18.909011,-49.879074,341.2969,6.58,A2V,51.846615,-213.734216,-260.984939,1.514
93758,94053,,19.147846,-2.287189,200,6.58,K0,59.153448,-190.885208,-7.981675,0.051
94435,94730,,19.275768,-33.522317,775.1938,6.58,Cp,211.85593,-610.544184,-428.109767,1.53
95090,95385,,19.40353,-62.998184,54.1419,6.58,F3/F5V,8.830315,-22.940632,-48.240007,0.783
95809,96111,,19.541253,-30.869467,217.8649,6.58,M4III,73.424219,-171.9842,-111.782976,1.305
97706,98017,,19.918473,30.194898,262.4672,6.58,B6V,109.208957,-198.838626,132.005981,0.52
98211,98522,,20.015545,-74.012562,146.4129,6.58,K1III,20.305066,-34.840939,-140.749957,0.921
99360,99679,,20.227931,24.239021,91.4913,6.58,A1m,45.947021,-69.632132,37.561081,1.264
100744,101070,,20.489207,20.0877,69.9301,6.58,A3m,39.833712,-52.217158,24.018071,1.198
103309,103641,,20.998676,40.258821,40.95,6.58,F8,22.089527,-22.104707,26.463376,0.458
103928,104265,,21.122742,-0.765132,212.766,6.58,K0,155.1904,-145.524011,-2.841209,0.2
104058,104395,,21.149281,-5.581876,181.1594,6.58,K0,132.375593,-122.412949,-17.621027,0.155
106004,106346,,21.538076,48.443829,409.8361,6.58,B9IV,217.325107,-163.34363,306.682712,1.143
107434,107777,,21.834023,52.697317,537.6344,6.58,B0.5III,274.825563,-175.013443,427.658591,0.572
108209,108553,,21.989683,57.658524,178.8909,6.58,A0III-IV,82.749248,-48.073788,151.14039,0.422
111463,111815,,22.648777,-38.477344,291.5452,6.58,K3III,214.10503,-79.06546,-181.400917,0.446
115316,115681,,23.436754,-27.424593,161.8123,6.58,G8III,142.068817,-21.102191,-74.52764,1.123
116247,116613,,23.632888,46.199437,23.3318,6.58,G5,16.07459,-1.54959,16.839803,1.17
258,258,,0.053698,17.552268,171.5266,6.59,K0,163.524544,2.299016,51.728256,1.224
1291,1292,,0.26986,-79.851182,17.4978,6.59,G6V,3.075498,0.217909,-17.224019,0.397
2324,2330,,0.496945,-32.115982,182.4818,6.59,K2/K3III,153.251114,20.05121,-97.013688,0.666
5654,5666,,1.21325,-6.783375,121.2121,6.59,G5,114.342778,37.591216,-14.317057,-0.015
5931,5944,,1.274799,42.93942,23.1965,6.59,G0,16.044587,5.562801,15.802029,0.911
6513,6527,,1.397463,17.818344,49.8008,6.59,F0,44.274,16.961474,15.23901,1.274
6737,6751,,1.448209,3.535644,166.113,6.59,B9V,154.02259,61.365081,10.244109,1.111
6809,6823,,1.463024,40.335803,326.7974,6.59,A0III,231.055836,93.096433,211.524916,0.537
6874,6888,,1.478749,-33.763972,91.5751,6.59,A9/F0V,70.495462,28.741706,-50.894941,1.677
8067,8082,,1.730015,74.604504,135.5014,6.59,G5,32.345873,15.741603,130.639105,1.116
8672,8689,,1.863105,18.29,105.042,6.59,K2III,88.104679,46.740741,32.964988,0.644
10867,10893,,2.336906,64.336949,146.8429,6.59,B9.5V,52.059318,36.524845,132.357591,0.623
11766,11794,,2.536491,-32.606332,234.192,6.59,K1III,155.359553,121.587273,-126.197612,0.309
13424,13458,,2.888396,-22.090783,284.0909,6.59,K0III,191.493912,180.618473,-106.839545,1.51
13592,13626,,2.924893,-25.304656,130.8901,6.59,K1/K2IIICN.,85.301535,82.011294,-55.946529,1.65
18009,18052,,3.858655,-21.281112,203.666,6.59,K0IIICN...,100.904466,160.729759,-73.919368,1.107
19194,19242,,4.123678,-42.916777,137.1742,6.59,K0III,47.386502,88.58018,-93.406718,0.622
19520,19569,,4.192124,-0.422501,127.0648,6.59,K0,57.917952,113.093308,-0.936972,0.618
19936,19986,,4.286753,50.865815,869.5652,6.59,K2,237.988013,494.531087,674.495624,1.019
20864,20916,,4.483269,16.159092,48.4262,6.59,F7V+...,17.987953,42.894406,13.477387,0.499
22328,22381,,4.817988,-56.666578,444.4444,6.59,M2III,74.375639,232.626286,-371.327544,1.011
23556,23611,,5.076921,32.320271,97.2763,6.59,A4m,19.673106,79.816735,52.008868,0.205
23940,23995,,5.158264,-2.135018,130.3781,6.59,G8V,28.479142,127.136916,-4.857168,0.378
26481,26546,,5.645517,41.839221,176.9912,6.59,K5,12.219568,131.294423,118.060611,0.378
27549,27618,,5.84761,14.048058,130.719,6.59,K1III,5.057785,126.708198,31.730061,0.527
27855,27924,,5.908963,11.7632,96.8992,6.59,A2V,2.26074,94.837478,19.754629,0.607
28136,28208,,5.960373,45.901336,174.216,6.59,G5,1.257731,121.22972,125.111936,0.588
29395,29468,,6.208944,-61.47405,227.7904,6.59,B9.5V,-5.947622,108.62013,-200.136852,0.438
29508,29581,,6.233473,33.244275,363.6364,6.59,K5,-18.577393,303.55608,199.348987,1.33
29690,29763,,6.267775,59.215044,183.1502,6.59,G8II-III,-6.566076,93.509196,157.343296,0.43
29808,29881,,6.292587,14.058678,295.858,6.59,A0V,-21.962139,286.154778,71.868491,0.642
30813,30886,,6.48338,11.01921,59.4884,6.59,A9IV,-7.369713,57.925045,11.37057,1.021
31057,31131,,6.532126,-18.062261,387.5969,6.59,K3III,-51.169447,364.926194,-120.174528,0.334
31269,31344,,6.572684,-3.074103,625,6.59,K2,-93.220257,617.099501,-33.517183,0.577
31803,31886,,6.665808,-38.158997,123.4568,6.59,K1IIICN...,-16.835311,95.603118,-76.277371,0.043
32861,32948,,6.863133,86.684341,124.3781,6.59,K3III,-1.611735,7.010774,124.170126,1.619
33787,33875,,7.032017,5.557155,413.2231,6.59,B2IV-V,-109.773529,396.36104,40.015996,0.78
34722,34814,,7.206716,-27.474758,246.9136,6.59,A5IV/V,-68.061048,208.224032,-113.915481,0.594
35511,35609,,7.348081,-22.850428,408.1633,6.59,B3V,-130.008149,352.948631,-158.50078,0.697
37021,37127,,7.629111,-35.277156,232.5581,6.59,K1III,-78.539784,172.845998,-134.309949,0.418
38222,38331,,7.851749,-18.247293,162.8664,6.59,G8III/IV,-72.082273,136.853796,-50.996554,0.3
39053,39164,,8.01012,12.641795,126.4223,6.59,K0,-61.961557,106.666941,27.668162,1.301
39242,39353,,8.043753,-36.401228,150.1502,6.59,A7V,-61.621379,103.962813,-89.104555,0.505
42377,42497,,8.664088,19.540818,276.2431,6.59,K0III,-167.203975,199.539392,92.397432,0.828
42383,42502,,8.664873,-17.302978,156.25,6.59,M6III,-95.836883,114.322946,-46.472664,0.776
43622,43746,,8.910624,-11.377443,469.4836,6.59,K5,-317.747847,332.976711,-92.615688,0.926
43915,44042,,8.968946,1.541587,110.9878,6.59,A2V,-77.811583,79.087202,2.985857,0.651
44991,45121,,9.192421,-57.968404,303.0303,6.59,B2.5IV,-119.227083,107.781773,-256.895848,0.947
47247,47380,,9.652987,43.144173,145.9854,6.59,K0,-87.033482,61.407265,99.830145,0.711
47429,47564,,9.69786,-30.303381,268.0965,6.59,K2III,-190.683155,131.210288,-135.275749,0.932
48596,48735,,9.940624,54.243767,436.6812,6.59,M2III:,-218.973017,131.004411,354.371112,0.532
48667,48806,,9.954253,-64.48935,145.7726,6.59,K0/K1III,-53.990159,32.039985,-131.5609,1.78
50069,50210,,10.250224,-44.467812,370.3704,6.59,K3III,-237.061633,116.888657,-259.4476,0.333
52851,53005,,10.843491,23.406287,69.6864,6.59,Am,-61.042897,19.068444,27.682775,1.01
55963,56130,,11.505742,-25.798607,347.2222,6.59,K0/K1II/III,-310.000921,40.338449,-151.114328,0.524
56107,56274,,11.536814,36.247253,177.305,6.59,K0,-141.941666,17.296989,104.835302,0.177
57325,57498,,11.785506,61.401859,125.7862,6.59,F0,-60.114322,3.379339,110.44007,1.508
57712,57885,,11.87173,-51.314767,157.9779,6.59,K3III,-98.687072,3.315248,-123.31621,0.496
58655,58830,,12.066763,-10.296122,104.8218,6.59,A2,-103.118116,-1.802533,-18.735389,1.399
59251,59433,,12.191274,-44.282851,43.1593,6.59,F5V,-30.859083,-1.546647,-30.133868,0.175
65633,65839,,13.496412,1.095347,100,6.59,A7V,-92.406581,-38.174413,1.911617,0.219
66458,66668,,13.666828,-70.787787,184.8429,6.59,K0III,-55.125923,-25.70833,-174.54828,0.567
67125,67338,,13.801418,42.047469,164.7446,6.59,K1III,-108.983061,-55.580658,110.337039,1.5
67299,67512,,13.833756,78.99569,193.7984,6.59,G5,-32.811275,-17.084679,190.234964,0.443
67682,67896,,13.905937,-17.180122,177.9359,6.59,K3III,-149.269627,-81.347456,-52.558104,0.158
69295,69517,,14.230406,11.997745,170.9402,6.59,K0,-139.501532,-92.180353,35.533884,0.034
71013,71239,,14.568881,-42.099256,252.5253,6.59,A2IV,-146.569297,-116.725188,-169.296915,1.082
71240,71466,,14.615512,42.831164,60.9385,6.59,F8,-34.616083,-28.264998,41.428436,0.058
71705,71931,,14.71179,14.708576,63.2111,6.59,F2III,-46.368052,-39.85023,16.049425,0.204
72256,72482,,14.820812,-59.407355,833.3333,6.59,K3/K4III+..,-313.623649,-285.497315,-717.339444,0.22
73156,73383,,14.995856,-43.811336,36.1141,6.59,F5V,-18.447692,-18.407588,-25.001148,0.18
73359,73587,,15.04166,-7.840426,106.7236,6.59,A2,-73.93973,-75.570422,-14.558654,1
73409,73637,,15.051827,44.644518,55.6483,6.59,F6IV,-27.613771,-28.373384,39.104273,0.47
73447,73675,,15.060137,34.565761,151.9757,6.59,G8III-IV,-87.08894,-89.875252,86.223553,1.403
73749,73977,,15.118574,2.362612,478.4689,6.59,K2,-327.386182,-348.370106,19.724243,1.19
74664,74893,,15.305625,26.840374,35.9842,6.59,G0V,-20.816096,-24.445339,16.247017,1.201
74770,74999,,15.324741,-71.792051,354.6099,6.59,M2III,-71.414177,-84.720103,-336.854124,1.083
76356,76591,,15.6424,-39.1607,150.1502,6.59,B9V,-67.382127,-94.942106,-94.81952,0.554
78995,79235,,16.17109,-26.909126,167.7852,6.59,Ap...,-68.932363,-132.793014,-75.935697,1.16
79367,79608,,16.245067,7.858242,234.7418,6.59,K0,-103.117846,-208.423322,32.094487,0.145
80833,81079,,16.559979,-53.200222,147.4926,6.59,G6III,-32.524658,-82.146587,-118.102295,0.56
80839,81085,,16.561619,38.091062,55.8659,6.59,F5,-16.168351,-40.887155,34.464153,1.231
82073,82324,,16.820912,29.96471,242.7184,6.59,K1II-III,-63.88271,-200.335813,121.229515,0.294
82759,83014,,16.96395,-39.115722,378.7879,6.59,M1III,-78.740442,-283.146805,-238.973018,0.593
83284,83541,,17.074399,-28.582678,17.838,6.59,K1V,-3.758721,-15.20651,-8.534235,1.116
83668,83925,,17.152876,-68.846739,139.8601,6.59,B9.5V,-11.101621,-49.234353,-130.436115,0.202
83980,84238,,17.219285,-37.952375,100000,6.59,B8Iab-Ib,-16004.689,-77210.89927,-61500.62572,1.057
84367,84625,,17.300169,-24.284111,98.2318,6.59,G8/K0II,-16.313459,-88.041128,-40.398864,1.284
84378,84636,,17.30198,-24.073022,45.6621,6.59,G3V,-7.576236,-40.996404,-18.625545,0.78
85725,85987,,17.574232,16.504375,168.6341,6.59,A8Vn,-17.98513,-160.682291,47.906914,1.335
87539,87810,,17.9378,-32.474997,100000,6.59,O9.5Ia/ab,-1373.701265,-84351.39812,-53693.15137,0.616
88083,88356,,18.042961,30.555512,68.4463,6.59,F2,0.662895,-58.937628,34.796077,0.271
89011,89288,,18.219445,-4.011608,90.9918,6.59,A2m,5.211838,-90.61901,-6.36565,1.072
90554,90836,,18.531481,-19.125072,100000,6.59,G1Ib,13103.77396,-93567.45148,-32763.13684,0.947
92063,92350,,18.821434,-34.74916,96.2464,6.59,K2IVCN...,16.875665,-77.259324,-54.858666,0.543
93679,93974,,19.133883,24.726036,301.2048,6.59,B5,80.027524,-261.623567,125.987831,1.299
94164,94460,,19.225954,-62.922579,288.1844,6.59,K2III,41.383301,-124.481201,-256.597158,0.076
94848,95143,,19.35705,57.766811,263.8522,6.59,K2,48.952741,-131.941424,223.188499,1.38
96476,96783,,19.672583,-5.447517,450.4505,6.59,K2,190.138044,-406.108976,-42.763032,0.132
97747,98058,,19.927947,40.1729,370.3704,6.59,K2,136.852162,-247.710907,238.924503,0.317
100039,100365,,20.354301,15.104286,122.6994,6.59,A0,68.477685,-96.662589,31.972556,0.957
101318,101645,,20.604415,16.814729,271.0027,6.59,K2,163.48869,-201.415297,78.395089,1.181
103663,103998,,21.070581,-50.435357,263.8522,6.59,K3III,121.012088,-116.620398,-203.405361,0.319
107786,108129,,21.906241,-85.033557,131.9261,6.59,K0/K1III,9.747796,-5.951723,-131.430793,0.32
109285,109631,,22.208299,-40.203165,82.713,6.59,K0III,56.349662,-28.557527,-53.391232,0.468
109349,109694,,22.219642,86.221362,229.8851,6.59,K0,13.533944,-6.808118,229.385279,1.002
109350,109696,,22.219858,25.940573,127.8772,6.59,K0IV,102.729372,-51.6723,55.938182,1.473
110462,110807,,22.449769,56.433563,289.8551,6.59,B5III,147.243417,-63.271207,241.520337,0.868
110728,111075,,22.50233,31.215791,207.4689,6.59,A0,163.967032,-67.800263,107.523399,1.228
113987,114348,,23.159019,29.669631,235.2941,6.59,K2III,199.510529,-44.64968,116.470195,0.401
114676,115038,,23.299052,-13.795173,248.139,6.59,K2/K3IIICNp,236.935045,-43.97412,-59.169133,0.309
114736,115098,,23.31279,-47.435381,375.9398,6.59,A0V,250.189228,-45.503764,-276.8852,0.811
114996,115360,,23.366183,26.608901,69.9301,6.59,F5V,61.664724,-10.327197,31.321592,0.031
116321,116687,,23.646974,62.134961,613.4969,6.59,A3II,285.518674,-26.463622,542.362274,1.16
117140,117507,,23.829087,-62.839489,193.0502,6.59,K5III,88.036334,-3.941653,-171.762875,1.612
117525,117893,,23.913688,74.410095,239.8082,6.59,B9,64.431996,-1.456197,230.985528,-0.015
136,136,,0.028579,24.253113,180.5054,6.6,K2III-IV,164.569338,1.231343,74.145911,0.021
